因子1,因子2,因子3,因子4,因子5
-1.0298674943962798,-0.7458852088740714,0.2757042460077381,0.569167575454525,0.1800503415295756
-1.0247378757369956,-0.7260242967445809,0.2672931491595837,0.5838091967230988,0.19711576406304268
-1.0286456167285485,-0.7688589285167095,0.2859116378920556,0.5456034999830103,0.06974828628667079
-1.00983934283773,-0.6488379749311285,0.25983039381316575,0.6691667792571425,0.09153142453443369
-0.9945693092311516,-0.5574108280369604,0.26817576756156636,0.7577565124592205,0.08811859745501009
-0.9771396598950028,-0.4406292096386566,0.21946838275043506,0.8396039713844422,0.07313787366541978
-0.9768066622010437,-0.4572410631875362,0.18090071302039423,0.8205987450794756,0.0717460506512333
-0.9804961268912935,-0.5276588753736879,0.3147845414912753,0.8265853790415276,0.07898459201273733
-0.9627872754848227,-0.39925513664089496,0.210864841289281,0.8898295193263436,0.04132515983755246
-0.9312267987792702,-0.12501451589346876,-0.18339761063121293,0.9172018941639241,0.06037543285326495
-0.9245733972156535,-0.08550988292282977,-0.2312917221793365,0.8501225897270536,0.08935619831383582
-0.9053866813931319,0.08212573353487179,-0.5202569134199557,0.8644177726279417,0.09789819073213045
-0.8987090853230821,0.13201012820294158,-0.6363418642239046,0.9256158634327997,0.08605521300377283
-0.9314005596480619,-0.17259702208550542,-0.3991297454665978,0.8483280800882426,0.07774790759792082
-0.9267426050364016,-0.14794516681719652,-0.432904827978735,0.8691599507178319,0.08679176113564673
-0.9492256490919274,-0.36025595492507484,-0.24450778384416058,0.7972070394388754,0.11335727555480153
-0.89316120397728,0.1286121416468056,-0.6921620240077649,1.0092884863135259,0.11653496330824513
-0.9097470917498459,-0.020270253100839714,-0.5487534200054326,0.9034363435769729,0.13903547586451037
-0.8833924813190233,0.2211385210721227,-0.7679384932695559,1.002351458635923,0.16422064945776255
-0.9176584903833395,-0.07335438987582232,-0.49538314749606704,0.8416623524040305,0.20928962639688534
-0.9754265912863591,-0.5672479012257581,-0.038569993594783414,0.5958716684030568,0.2736290144453394
-0.9776758367204095,-0.567307619405765,-0.035529814614817315,0.5685901190788303,0.2912470458981781
-0.9831174318380673,-0.5994807704164483,-0.001993074103041061,0.5455492811951933,0.3154095517958203
-0.9968001726001647,-0.6982657079889925,0.0937963710205519,0.49293804292255794,0.3467643561795236
-0.9949353698314423,-0.6554834570181991,0.056047727929209104,0.502193144004757,0.3401891013536958
-0.9904889907481829,-0.5837792343351748,-0.00454020805968102,0.5194439041954166,0.34953624315142107
-0.9697548201958727,-0.36992589324480657,-0.19686760026075745,0.5962808305214117,0.3370999433850149
-0.9847678432270742,-0.4673109969982223,-0.10548379423153774,0.5417073396463894,0.3494910143806424
-1.0109140044686278,-0.6725920016581389,0.08841062884967528,0.4567202414994202,0.42270771907960736
-1.0248093576244959,-0.7518616581084228,0.16801774167501518,0.39459936255986056,0.29470923895438356
-1.0190593990568657,-0.6623114379178996,0.08849001961010122,0.4206085778068007,0.2822558226544379
-1.025525517033966,-0.6830185277654711,0.108563570490175,0.39722479178856923,0.3294869239709554
-1.0299791045216928,-0.6974101505684994,0.12449545254126675,0.40933274217897564,0.4407533973129676
-1.043801685136824,-0.7830901969548948,0.2021946779195739,0.38179411914289757,0.43465542132243706
-1.0435872644244364,-0.7476267757447888,0.17719628113259592,0.3773691144291203,0.45503606732242036
