年,月,日,时,分,秒,近地面空气温度,冠层上方空气温度,近地面空气湿度,冠层上方空气湿度,近地面风速,冠层上方风速,风向,大气压,光合有效辐射,向下的短波辐射,向上的短波辐射,向下的长波辐射,向上的长波辐射,净辐射,一层土壤温度,二层土壤温度,一层土壤体积含水量,二层土壤体积含水量,三层土壤体积含水量,降水量
2016,1,3,20,0,0,-28.89,-24.01,73.41,79.74,2.209,2.676,186.6,91.7,0.001,0,12.73,215.5,215.4,-12.69,-10.61482,-10.36165,0.068 ,0.085 ,0.050 ,0
2016,1,3,20,30,0,-29.02,-24.2,73.96,79.47,2.42,2.741,183,91.7,0.001,0,8.62,215.4,215.4,-8.62,-10.6259,-10.36508,0.068 ,0.085 ,0.050 ,0
2016,1,3,21,0,0,-29.29,-24.51,73.53,79.37,3.48,3.752,177.1,91.7,0.004,0,6.529,215.3,215.3,-6.529,-10.63947,-10.37401,0.068 ,0.085 ,0.050 ,0
2016,1,3,21,30,0,-27.48,-24.88,75.41,78.94,2.24,2.811,182,91.7,0.007,0,4.24,213.9,213.9,-4.24,-10.65386,-10.38106,0.068 ,0.085 ,0.050 ,0
2016,1,3,22,0,0,-25.51,-24.94,76.39,78.62,1.478,1.981,175.9,91.7,0.017,0,6.699,212.5,212.5,-6.699,-10.65909,-10.38823,0.068 ,0.085 ,0.050 ,0
2016,1,3,22,30,0,-25.77,-25.06,75.39,78.44,1.318,1.642,198.5,91.7,0.004,0,8.48,211.9,211.8,-8.41,-10.66575,-10.39498,0.068 ,0.085 ,0.050 ,0
2016,1,3,23,0,0,-27.41,-25.44,74.48,78.14,1.041,1.256,154.6,91.7,0.001,0,8.49,210.8,209.6,-7.321,-10.66788,-10.39786,0.068 ,0.085 ,0.050 ,0
2016,1,3,23,30,0,-28.87,-25.64,73.07,78.08,0.788,1.104,152.4,91.7,0.001,0,8.48,210.3,208.1,-6.275,-10.66182,-10.39883,0.068 ,0.085 ,0.050 ,0
2016,1,3,24,0,0,-29.97,-25.61,72.95,77.94,0.463,0.488,11.88,91.7,0.001,0,5.399,210.3,207.2,-2.318,-10.66275,-10.40141,0.068 ,0.085 ,0.050 ,0
2016,1,4,0,30,0,-30.45,-25.71,72.65,77.83,0.42,0.528,307.9,91.7,0.001,0,4.353,210.2,206.3,-0.438,-10.66363,-10.40254,0.068 ,0.085 ,0.050 ,0
2016,1,4,1,0,0,-31.43,-26.01,71.97,77.8,1.19,1.156,241.5,91.7,0,0,4.24,209.7,206.7,-1.187,-10.66714,-10.40452,0.068 ,0.085 ,0.050 ,0
2016,1,4,1,30,0,-31.3,-26.19,72.52,77.61,0.756,0.795,149.7,91.7,0,0,4.24,207.6,205.8,-2.488,-10.67262,-10.40993,0.068 ,0.085 ,0.050 ,0
2016,1,4,2,0,0,-31.58,-26.06,72.13,77.67,0.825,0.764,327.6,91.7,0,0,4.241,207.4,206.8,-3.703,-10.68362,-10.41217,0.068 ,0.085 ,0.050 ,0
2016,1,4,2,30,0,-31.53,-26.07,72.02,77.56,0.746,0.577,354.2,91.7,0,0,4.241,207.4,206.8,-3.689,-10.68942,-10.41932,0.068 ,0.085 ,0.050 ,0
2016,1,4,3,0,0,-31.59,-26.12,72.11,77.55,0.743,0.608,352.6,91.7,0,0,4.241,207.8,206,-2.474,-10.70623,-10.42401,0.068 ,0.085 ,0.050 ,0
2016,1,4,3,30,0,-31.87,-26.21,71.69,77.44,0.794,0.829,242.6,91.7,0,0,4.241,208.3,205.8,-1.795,-10.71921,-10.43596,0.068 ,0.085 ,0.050 ,0
2016,1,4,4,0,0,-32.05,-25.96,72.03,77.81,1.015,1.051,255.5,91.7,0,0,4.241,209.3,205.9,-0.862,-10.73259,-10.4446,0.068 ,0.085 ,0.050 ,0
2016,1,4,4,30,0,-32.33,-26.29,71.34,77.32,0.935,0.948,1.105,91.8,0,0,4.241,207.4,206.6,-3.421,-10.74629,-10.4566,0.068 ,0.085 ,0.050 ,0
2016,1,4,5,0,0,-32.03,-26.82,71.92,77.2,0.704,0.888,132.6,91.8,0,0,4.241,205.2,203.9,-2.926,-10.75974,-10.4657,0.068 ,0.085 ,0.050 ,0
2016,1,4,5,30,0,-32.93,-26.98,70.81,77.05,0.546,0.739,101.1,91.8,0,0,4.241,204.3,202.5,-2.516,-10.77541,-10.47715,0.068 ,0.085 ,0.050 ,0
2016,1,4,6,0,0,-33.56,-27.32,70.55,76.88,0.704,0.839,150.5,91.8,0,0,4.255,203.9,200.3,-0.679,-10.78957,-10.48679,0.068 ,0.085 ,0.050 ,0
2016,1,4,6,30,0,-34.75,-27.47,70.23,76.86,0.501,0.844,171.1,91.8,0,0,4.255,201.9,199.1,-1.428,-10.80584,-10.50073,0.068 ,0.085 ,0.050 ,0
2016,1,4,7,0,0,-34.86,-27.49,69.81,76.85,0.587,0.633,105,91.8,0.001,0,4.241,202.1,198.6,-0.763,-10.82455,-10.51135,0.068 ,0.085 ,0.050 ,0
2016,1,4,7,30,0,-35.75,-27.55,69.17,76.88,0.926,1.351,154.9,91.9,0.001,0,4.241,202,199.4,-1.569,-10.84666,-10.52515,0.068 ,0.085 ,0.050 ,0
2016,1,4,8,0,0,-35.98,-27.37,69.7,76.99,0.624,0.934,112.1,91.9,0.003,0,4.241,203,201.3,-2.545,-10.87642,-10.54271,0.068 ,0.085 ,0.050 ,0
2016,1,4,8,30,0,-35.1,-26.87,70.17,77.25,0.796,0.584,19.68,91.9,0.401,1.527,4.241,206.4,202.3,1.414,-10.90983,-10.56909,0.068 ,0.085 ,0.050 ,0
2016,1,4,9,0,0,-34.9,-26.71,69.98,77.11,0.416,0.47,17.6,91.9,3.851,10.15,4.241,209.4,204.1,11.25,-10.9439,-10.59013,0.068 ,0.085 ,0.050 ,0
2016,1,4,9,30,0,-33.6,-26.34,71.13,77.46,0.645,0.548,299.3,91.9,10.1,17.04,4.241,213.2,204.1,21.96,-10.97241,-10.61705,0.068 ,0.085 ,0.050 ,0
2016,1,4,10,0,0,-33.46,-25.95,70.42,77.78,0.76,0.848,178.8,91.9,26.31,89.6,5.485,267.5,208.6,142.9,-11.0037,-10.63893,0.068 ,0.085 ,0.050 ,0
2016,1,4,10,30,0,-31.07,-25.51,72.46,77.84,1.265,1.294,178.4,91.9,39.27,132.9,5.64,301.7,218.7,210.3,-11.03226,-10.65473,0.068 ,0.085 ,0.050 ,0
2016,1,4,11,0,0,-27.74,-25,72.98,78.25,1.514,1.936,174.4,91.9,107.9,155.5,8.07,310.6,221.3,236.7,-11.05186,-10.6833,0.068 ,0.085 ,0.050 ,0
2016,1,4,11,30,0,-24.57,-23.59,69.16,79.06,1.253,1.407,174,91.9,119.8,175.7,10.38,318.6,225.3,258.6,-11.06943,-10.6989,0.068 ,0.085 ,0.050 ,0
2016,1,4,12,0,0,-23.88,-22.04,68.95,79.68,1.729,1.881,201,91.8,80.4,199.1,12.71,322.9,229.7,279.7,-11.08659,-10.71725,0.068 ,0.085 ,0.050 ,0
2016,1,4,12,30,0,-22.53,-19.47,66.46,77.58,2.2,2.615,273.6,91.8,80.2,225.5,14.99,327.9,235.5,302.8,-11.09687,-10.73196,0.068 ,0.085 ,0.050 ,0
2016,1,4,13,0,0,-21.11,-18.5,63.37,74.27,1.944,2.215,251.2,91.8,78.68,254,24.12,320.5,239.2,311.2,-11.10322,-10.74597,0.068 ,0.085 ,0.050 ,0
2016,1,4,13,30,0,-19.79,-17.24,59.91,65.47,2.845,3.14,275.2,91.8,74.46,302.1,45.39,302.3,243.3,315.7,-11.10254,-10.75499,0.068 ,0.085 ,0.050 ,0
2016,1,4,14,0,0,-18.94,-16.77,58.68,60.26,2.887,3.078,257.1,91.7,61.8,353.8,92.5,285.8,247.1,300,-11.09235,-10.75869,0.068 ,0.085 ,0.050 ,0
2016,1,4,14,30,0,-17.73,-16.75,57.14,60.13,3.078,3.43,237.2,91.7,78.05,317.4,106.6,282,248.1,244.7,-11.08015,-10.75684,0.068 ,0.085 ,0.050 ,0
2016,1,4,15,0,0,-17.25,-16.5,57.21,59.48,2.662,2.908,248.4,91.7,41.28,251.1,110.1,279.1,249.1,171,-11.06325,-10.75358,0.068 ,0.085 ,0.050 ,0
2016,1,4,15,30,0,-17.95,-16.62,59.37,59.33,2.182,2.551,236.9,91.8,17.78,175.3,110.1,273,248.5,89.7,-11.04242,-10.74637,0.068 ,0.085 ,0.050 ,0
2016,1,4,16,0,0,-18.77,-17.25,62.65,60.71,2.03,2.541,253.7,91.8,12.08,88.8,104.4,260.9,245.4,-0.058,-11.01529,-10.73242,0.068 ,0.085 ,0.050 ,0
2016,1,4,16,30,0,-19.38,-18.01,64.76,63.08,1.737,2.144,262.1,91.8,6.378,9.39,95.2,242.2,237.9,-81.6,-10.99265,-10.72277,0.068 ,0.085 ,0.050 ,0
2016,1,4,17,0,0,-20.25,-18.46,67.4,64.7,1.941,2.377,255.5,91.8,1.298,1.455,93.2,239,234.7,-87.5,-10.97114,-10.70845,0.068 ,0.085 ,0.050 ,0
2016,1,4,17,30,0,-22.38,-19.35,74.23,68.1,2.341,2.625,228.6,91.8,0.019,0,93.2,235.6,231.6,-89.3,-10.94512,-10.69191,0.068 ,0.085 ,0.050 ,0
2016,1,4,18,0,0,-24.33,-20.21,75.63,71.67,3.67,3.883,190.1,91.8,0,0,92.3,232.3,228.6,-88.6,-10.92967,-10.67884,0.068 ,0.085 ,0.050 ,0
2016,1,4,18,30,0,-23.98,-21.42,76.97,75.61,4.653,5.111,179.2,91.8,0.001,0,85.1,227,225.2,-83.3,-10.91555,-10.66536,0.068 ,0.085 ,0.050 ,0
2016,1,4,19,0,0,-24.91,-22.36,75.46,78.3,3.604,3.902,177.6,91.8,0.002,0,84.8,222.6,221.6,-83.8,-10.90755,-10.65075,0.068 ,0.085 ,0.050 ,0
2016,1,4,19,30,0,-28.01,-23.07,73.71,79.9,3.165,3.566,176.2,91.8,0,0,84.8,219.1,218.6,-84.2,-10.89936,-10.64579,0.068 ,0.085 ,0.050 ,0
2016,1,4,20,0,0,-28.84,-23.31,74.41,79.72,3.577,4.096,178.6,91.8,0.001,0,84.8,218.7,217.7,-83.8,-10.89722,-10.63817,0.068 ,0.085 ,0.050 ,0
2016,1,4,20,30,0,-30.42,-23.52,72.33,79.77,3.708,4.052,171.7,91.7,0,0,81.8,216.8,216.8,-81.8,-10.90133,-10.6342,0.068 ,0.085 ,0.050 ,0
2016,1,4,21,0,0,-30.79,-23.63,73.21,79.58,3.578,3.846,183.1,91.7,0,0,77.27,215.8,215.8,-77.26,-10.90889,-10.63487,0.068 ,0.085 ,0.050 ,0
2016,1,4,21,30,0,-31.19,-23.8,72.28,79.37,3.104,3.317,172.8,91.7,0,0,71.19,216.8,215.5,-69.93,-10.92289,-10.63705,0.068 ,0.085 ,0.050 ,0
2016,1,4,22,0,0,-31.88,-24.72,71.88,79.57,2.107,2.746,176.8,91.7,0,0,59.54,214,213.4,-58.9,-10.94423,-10.64573,0.068 ,0.085 ,0.050 ,0
2016,1,4,22,30,0,-32.92,-25.89,71.51,79.45,1.183,1.313,149.1,91.7,0,0,51.5,208.5,208.4,-51.37,-10.9659,-10.65666,0.068 ,0.085 ,0.050 ,0
2016,1,4,23,0,0,-33.39,-26.44,70.72,79.71,1.552,2.09,154.8,91.6,0,0,40.96,207.1,206.8,-40.63,-10.99388,-10.67109,0.068 ,0.085 ,0.050 ,0
2016,1,4,23,30,0,-33.48,-25.9,71.35,79.03,0.833,1.151,103.2,91.6,0,0,33.92,210.6,206.8,-30.12,-11.02569,-10.68893,0.068 ,0.085 ,0.050 ,0
2016,1,4,24,0,0,-34,-26.12,70.53,78.9,1.574,1.981,151.2,91.6,0.001,0,26.68,209.5,207.3,-24.44,-11.05495,-10.70723,0.068 ,0.085 ,0.050 ,0
2016,1,5,0,30,0,-33.61,-27.14,71.16,79.16,1.936,2.44,159.7,91.5,0.002,0.141,11.12,206.4,205.9,-10.52,-11.08758,-10.72909,0.068 ,0.085 ,0.050 ,0
2016,1,5,1,0,0,-33.5,-26.51,71.07,78.52,1.303,1.199,119.6,91.5,0.004,0,6.318,206.9,206.8,-6.276,-11.1181,-10.75491,0.068 ,0.085 ,0.050 ,0
2016,1,5,1,30,0,-32.67,-26.63,71.81,78.34,1.188,1.469,168.6,91.5,0.004,0,3.237,206.9,206.9,-3.237,-11.15388,-10.78011,0.068 ,0.085 ,0.050 ,0
2016,1,5,2,0,0,-30.87,-25.43,73.26,79.09,3.586,4.28,161.3,91.5,0.015,0.028,2.021,211.2,211.2,-1.965,-11.17385,-10.80084,0.068 ,0.085 ,0.050 ,0
2016,1,5,2,30,0,-29.88,-24.86,73.08,78.76,2.931,2.821,161.7,91.5,0.002,0,0.155,213.9,213.9,-0.155,-11.19025,-10.81881,0.068 ,0.085 ,0.050 ,0
2016,1,5,3,0,0,-29.44,-25.35,73.7,78.75,4.015,4.213,166.3,91.5,0.001,0,0,213.1,213.1,0,-11.19747,-10.83438,0.068 ,0.085 ,0.050 ,0
2016,1,5,3,30,0,-28.07,-25.09,74.76,78.93,3.306,3.013,172.3,91.4,0.004,0.721,0,213.1,213.1,0.721,-11.1965,-10.84398,0.068 ,0.085 ,0.050 ,0
2016,1,5,4,0,0,-26.66,-24.66,75.53,78.59,2.99,3.204,175.9,91.4,0.014,0.085,0,215.1,215.1,0.127,-11.18877,-10.85024,0.068 ,0.085 ,0.050 ,0
2016,1,5,4,30,0,-25.27,-25.05,75.46,78.61,3.266,3.756,163.4,91.4,0.014,0,0.353,213.9,213.9,-0.353,-11.17394,-10.85057,0.068 ,0.085 ,0.050 ,0
2016,1,5,5,0,0,-25.35,-24.56,75.24,78.65,2.581,2.809,171.6,91.3,0.004,0.014,0.127,215.1,215.1,-0.071,-11.15413,-10.84739,0.068 ,0.085 ,0.050 ,0
2016,1,5,5,30,0,-24.89,-24.2,75.86,78.87,1.518,1.89,144.6,91.3,0.001,0,0,215.8,215.8,0,-11.13084,-10.84142,0.068 ,0.085 ,0.050 ,0
2016,1,5,6,0,0,-24.77,-23.78,75.89,78.96,1.99,2.341,155.8,91.3,0,0,0,217.4,217.4,0,-11.10493,-10.83071,0.068 ,0.085 ,0.050 ,0
2016,1,5,6,30,0,-24.74,-23.8,75.88,78.79,2.302,2.394,161.6,91.3,0.001,0,0,218.1,218.1,-0.014,-11.07387,-10.81451,0.068 ,0.085 ,0.050 ,0
2016,1,5,7,0,0,-24.18,-23.82,75.82,79.09,2.613,2.816,157.1,91.3,0.001,0,6.826,217.3,217.2,-6.755,-11.04345,-10.79919,0.068 ,0.085 ,0.050 ,0
2016,1,5,7,30,0,-25.11,-23.76,74.88,79.02,3.032,3.455,182.6,91.3,0,0,9.84,217,216.9,-9.72,-11.01398,-10.77691,0.068 ,0.085 ,0.050 ,0
2016,1,5,8,0,0,-26.03,-23.99,75.11,78.78,0.938,1.038,41.75,91.3,0,0,8.51,217.2,216,-7.363,-10.98436,-10.7639,0.068 ,0.085 ,0.050 ,0
2016,1,5,8,30,0,-27.07,-23.89,74.43,78.84,0.739,0.712,40.98,91.3,0.423,0,12.72,216.6,212.4,-8.48,-10.9537,-10.74316,0.068 ,0.085 ,0.050 ,0
2016,1,5,9,0,0,-28.6,-23.98,73.15,78.73,1.08,0.985,67.17,91.4,4.299,17.19,12.72,222.2,212,14.67,-10.91894,-10.71564,0.068 ,0.085 ,0.050 ,0
2016,1,5,9,30,0,-29.25,-24.04,73.32,78.74,0.814,1.092,218.2,91.4,12.01,103.5,12.72,264.6,218.1,137.3,-10.89396,-10.69679,0.068 ,0.085 ,0.050 ,0
2016,1,5,10,0,0,-28.07,-23.57,74.33,78.72,0.957,0.957,1.611,91.4,28.7,153.8,15.55,281.5,225.8,194,-10.87321,-10.67825,0.068 ,0.085 ,0.050 ,0
2016,1,5,10,30,0,-25.72,-23.45,73.79,78.75,1.589,1.681,118.2,91.4,41.51,146.4,17.03,267.1,225.4,171,-10.85599,-10.66154,0.068 ,0.085 ,0.050 ,0
2016,1,5,11,0,0,-23.19,-22.99,72.2,79.12,1.814,1.973,173.1,91.4,94.2,135.8,21.19,258.9,223.8,149.8,-10.84661,-10.64852,0.067 ,0.084 ,0.050 ,0
2016,1,5,11,30,0,-21.23,-22.11,69.35,79.44,1.284,1.251,129.5,91.4,61.09,181.3,12.83,267.5,228.7,207.3,-10.83788,-10.63714,0.068 ,0.085 ,0.050 ,0
2016,1,5,12,0,0,-20.79,-21.33,68.08,79.61,1.696,1.759,165.1,91.4,52.38,123.2,12.72,260,230.5,140,-10.83274,-10.62908,0.067 ,0.085 ,0.050 ,0
2016,1,5,12,30,0,-20.09,-20.91,66.78,79.51,1.366,1.408,176.6,91.4,60.63,146.1,15.23,262.1,232.2,160.7,-10.82503,-10.62134,0.067 ,0.085 ,0.050 ,0
2016,1,5,13,0,0,-19.42,-20.13,65.82,78.94,1.962,2.025,170,91.4,65.46,178.3,27.51,268,235.6,183.2,-10.81264,-10.61161,0.068 ,0.085 ,0.050 ,0
2016,1,5,13,30,0,-19.09,-19.63,65.75,78.13,2.041,2.105,194.9,91.4,65.49,218.7,46.84,269.8,237.2,204.4,-10.79603,-10.60207,0.067 ,0.085 ,0.050 ,0
2016,1,5,14,0,0,-18.14,-18.91,64.46,75.34,2.067,2.101,184.8,91.4,61.48,161.4,32.29,268.8,240.2,157.8,-10.77304,-10.58769,0.068 ,0.085 ,0.050 ,0
2016,1,5,14,30,0,-18.16,-18.43,66.28,71.97,1.94,2.006,186,91.5,44.61,115.3,36.01,261.6,240.4,100.5,-10.74998,-10.57492,0.068 ,0.085 ,0.050 ,0
2016,1,5,15,0,0,-17.81,-17.47,66.59,69.78,3.032,3.217,274.3,91.5,39.02,110.8,36.15,262.4,242.6,94.5,-10.71412,-10.55642,0.067 ,0.084 ,0.050 ,0
2016,1,5,15,30,0,-17.94,-17.04,69.25,64.9,2.668,2.923,307.7,91.5,21.81,65.27,82.7,256,242.7,-4.082,-10.6825,-10.53395,0.068 ,0.084 ,0.050 ,0
2016,1,5,16,0,0,-18.72,-17.03,71.49,65.61,2.211,2.432,311.1,91.6,18.35,76.62,67.96,258.5,243.5,23.64,-10.64741,-10.50836,0.068 ,0.085 ,0.050 ,0
2016,1,5,16,30,0,-18.4,-17.11,70.2,70.43,2.416,2.596,326.2,91.6,9.61,21.03,48.13,247.5,242.7,-22.31,-10.61034,-10.48621,0.068 ,0.085 ,0.050 ,0
2016,1,5,17,0,0,-17.54,-17.49,68.31,69.79,3.394,3.617,317.6,91.7,1.282,1.582,59.76,244.5,240.3,-53.95,-10.574,-10.46003,0.068 ,0.085 ,0.050 ,0
2016,1,5,17,30,0,-17.93,-17.86,68.57,69.27,3.905,4.126,315.2,91.7,0.032,0,78.12,242.5,238.2,-73.88,-10.5429,-10.43137,0.068 ,0.084 ,0.050 ,0
2016,1,5,18,0,0,-18.42,-18.3,68.11,70.16,4.22,4.498,305.7,91.7,0,0,87.8,240.8,236.6,-83.6,-10.51069,-10.40838,0.068 ,0.084 ,0.050 ,0
2016,1,5,18,30,0,-18.81,-18.5,69.09,71,3.881,4.252,313.2,91.8,0.001,0,82.8,240,235.8,-78.65,-10.48311,-10.38043,0.068 ,0.085 ,0.050 ,0
2016,1,5,19,0,0,-19.99,-18.52,72.67,70.66,3.584,3.946,312.2,91.8,0,0,85.9,239.3,235.3,-82,-10.45782,-10.35764,0.068 ,0.085 ,0.050 ,0
2016,1,5,19,30,0,-20.8,-18.5,74.81,71.16,3.194,3.41,326.1,91.9,0.001,0,82.1,239.2,234.9,-77.82,-10.43244,-10.33365,0.068 ,0.085 ,0.050 ,0
2016,1,5,20,0,0,-21.31,-18.65,77.16,74.5,1.743,2.045,321.2,92,0.001,0,73.35,237.5,233.2,-69.13,-10.41459,-10.31359,0.068 ,0.085 ,0.050 ,0
2016,1,5,20,30,0,-22.32,-18.69,77.28,74.66,2.46,2.695,329,92,0,0,81.3,237.2,233.1,-77.07,-10.4021,-10.29282,0.068 ,0.085 ,0.050 ,0
2016,1,5,21,0,0,-22.36,-18.49,76.66,74.29,3.267,3.517,326.4,92,0,0,84.8,238.4,234.3,-80.6,-10.39101,-10.27574,0.068 ,0.085 ,0.050 ,0
2016,1,5,21,30,0,-22.25,-18.49,75.44,74.83,2.966,3.277,316.2,92,0.001,0,85.4,238,234.7,-82.1,-10.38566,-10.26417,0.068 ,0.085 ,0.050 ,0
2016,1,5,22,0,0,-25.31,-18.46,75.36,73.83,2.448,2.822,316.7,92.1,0,0,86.2,237.8,233.8,-82.2,-10.37682,-10.24975,0.068 ,0.085 ,0.050 ,0
2016,1,5,22,30,0,-26.21,-18.59,76.09,75.07,2.354,2.64,301.3,92.1,0,0,88.3,237.5,233.9,-84.7,-10.37491,-10.23881,0.068 ,0.085 ,0.050 ,0
2016,1,5,23,0,0,-26.16,-18.99,76.12,77.79,3.097,3.246,281.2,92.1,0,0,85.7,235.6,233.1,-83.1,-10.37295,-10.22808,0.068 ,0.085 ,0.050 ,0
2016,1,5,23,30,0,-26.63,-18.89,75.77,78.18,3.953,4.277,290.4,92.1,0.002,0,86.2,234.6,233.1,-84.7,-10.37751,-10.22519,0.068 ,0.085 ,0.050 ,0
2016,1,5,24,0,0,-27.68,-18.72,74.67,77.63,3.658,4.029,295,92.2,0.002,0,85.5,237.9,234.3,-82,-10.38219,-10.21846,0.068 ,0.085 ,0.050 ,0
2016,1,6,0,30,0,-28.33,-18.62,74.54,76.86,2.804,3.137,290.4,92.2,0,0,85.8,238,234.2,-82,-10.38971,-10.21558,0.068 ,0.085 ,0.050 ,0
2016,1,6,1,0,0,-28.7,-18.64,74.27,76.1,2.589,2.923,287.5,92.2,0,0,86.2,235.7,233.1,-83.6,-10.3971,-10.21449,0.068 ,0.085 ,0.050 ,0
2016,1,6,1,30,0,-29.53,-18.72,73.59,75.62,2.437,2.733,278.1,92.2,0,0,81.5,234.6,233.3,-80.2,-10.41063,-10.21782,0.068 ,0.085 ,0.050 ,0
2016,1,6,2,0,0,-29.74,-19.3,73.53,76.78,2.66,3.102,269.1,92.2,0,0,73.6,232.5,232.2,-73.29,-10.42275,-10.21983,0.068 ,0.085 ,0.050 ,0
2016,1,6,2,30,0,-30.88,-20.31,72.68,77.82,2.776,3.092,258.5,92.3,0,0,73.12,230.4,230.2,-72.88,-10.43265,-10.22167,0.068 ,0.085 ,0.050 ,0
2016,1,6,3,0,0,-31.19,-21.15,72.37,81.3,1.963,2.013,199.1,92.3,0,0,72.3,226,223.9,-70.25,-10.44604,-10.22452,0.068 ,0.085 ,0.050 ,0
2016,1,6,3,30,0,-31.05,-20.58,72.84,79.61,1.902,2.26,246.4,92.3,0.001,0,67.95,228.4,225.8,-65.37,-10.45797,-10.22788,0.068 ,0.085 ,0.050 ,0
2016,1,6,4,0,0,-31.37,-20.61,72.45,78.68,1.97,1.9,218.3,92.3,0.001,0,60.3,227.7,225.6,-58.14,-10.47253,-10.2371,0.068 ,0.085 ,0.050 ,0
2016,1,6,4,30,0,-31.52,-21.39,72.4,78.62,1.033,0.989,241.6,92.3,0.002,0,54.76,224,222.7,-53.46,-10.4869,-10.24075,0.068 ,0.085 ,0.050 ,0
2016,1,6,5,0,0,-31.97,-20.92,71.83,78.98,1.363,1.684,246.6,92.4,0.001,0,50.68,226.2,222.6,-47.03,-10.4963,-10.24836,0.068 ,0.085 ,0.050 ,0
2016,1,6,5,30,0,-32.52,-20.49,71.61,77.35,2.097,2.617,263.5,92.4,0.001,0.042,43.87,228.2,225.5,-41.1,-10.51174,-10.25491,0.068 ,0.085 ,0.050 ,0
2016,1,6,6,0,0,-32.7,-19.04,71.62,73.17,2.621,3.027,280,92.4,0.001,0,46.24,232.8,231.2,-44.69,-10.52349,-10.25966,0.068 ,0.085 ,0.050 ,0
2016,1,6,6,30,0,-33.53,-19.22,70.97,72.75,1.042,1.344,254.6,92.4,0,0,45.74,231.5,229.3,-43.55,-10.53871,-10.26976,0.068 ,0.085 ,0.050 ,0
2016,1,6,7,0,0,-33.49,-20.63,71.09,76.19,0.907,0.875,281.7,92.4,0,0,42.39,226.5,223.8,-39.75,-10.55225,-10.27706,0.068 ,0.085 ,0.050 ,0
2016,1,6,7,30,0,-33.45,-21.21,71.11,76.39,1.381,1.354,225.1,92.5,0,0,38.84,224.5,222.7,-37.04,-10.56881,-10.2813,0.068 ,0.085 ,0.050 ,0
2016,1,6,8,0,0,-34.27,-22.6,70.46,79.5,1.779,1.815,192.2,92.5,0.001,0,33.58,219.7,218.7,-32.59,-10.58393,-10.29487,0.068 ,0.085 ,0.050 ,0
2016,1,6,8,30,0,-33.94,-22.93,70.88,80.5,1.455,1.957,184.4,92.5,0.534,1.696,29.68,220.7,217.4,-24.68,-10.60186,-10.30291,0.068 ,0.085 ,0.050 ,0
2016,1,6,9,0,0,-34.5,-23.76,69.93,79.59,0.811,1.313,166.2,92.5,4.49,41.24,29.68,232.3,216.3,27.49,-10.61842,-10.31624,0.068 ,0.085 ,0.050 ,0
2016,1,6,9,30,0,-33.78,-24.33,70.94,80.1,1.023,1.631,193.7,92.5,11.41,134,29.68,259.5,218.3,145.5,-10.63847,-10.32674,0.068 ,0.085 ,0.050 ,0
2016,1,6,10,0,0,-31.57,-24,72.91,79.06,1.134,1.702,188.6,92.5,29.01,198.1,32.39,274.3,223.9,216.1,-10.65524,-10.33781,0.068 ,0.085 ,0.050 ,0
2016,1,6,10,30,0,-28.67,-23.72,74.43,79.56,1.471,2.022,185.1,92.5,40.04,259.9,43,275.6,224.4,268.1,-10.67224,-10.35018,0.068 ,0.085 ,0.050 ,0
2016,1,6,11,0,0,-26.01,-22.83,73.81,77.93,1.22,1.786,191.8,92.5,104.4,312.3,62.54,279.6,228.8,300.6,-10.69002,-10.36325,0.068 ,0.085 ,0.050 ,0
2016,1,6,11,30,0,-23,-22.41,69.55,76.09,2.018,2.427,182.4,92.5,123,360,83,275.9,229.6,323.3,-10.70329,-10.373,0.068 ,0.085 ,0.050 ,0
2016,1,6,12,0,0,-21.73,-20.88,68.64,72.82,2.165,2.462,169.2,92.5,82.7,410.6,85.1,275.1,232.7,367.8,-10.71357,-10.38246,0.068 ,0.085 ,0.050 ,0
2016,1,6,12,30,0,-20.38,-19.15,64.95,67.44,1.713,1.642,156.8,92.4,79.93,476.5,93.2,281.5,239.2,425.7,-10.71802,-10.39228,0.068 ,0.085 ,0.050 ,0
2016,1,6,13,0,0,-19.19,-17.97,62.45,64.48,2.188,2.267,167.9,92.4,77.47,469.4,93.2,285.1,242.7,418.6,-10.71597,-10.39597,0.068 ,0.085 ,0.050 ,0
2016,1,6,13,30,0,-17,-16.53,58.65,60.48,2.266,2.361,177.4,92.3,73.55,405.9,96.1,289.7,247.3,352.2,-10.70819,-10.40195,0.068 ,0.085 ,0.050 ,0
2016,1,6,14,0,0,-16.72,-14.32,58.47,55.22,2.893,3.186,238.6,92.3,59.68,340.2,103.4,292.9,255.6,274.2,-10.69548,-10.3998,0.068 ,0.085 ,0.050 ,0
2016,1,6,14,30,0,-14.78,-14.2,53.88,54.75,3.004,3.29,216.3,92.3,76.59,271.4,110,292.3,258.4,195.3,-10.68068,-10.39797,0.068 ,0.085 ,0.050 ,0
2016,1,6,15,0,0,-15.84,-13.87,57.53,53.95,2.749,2.996,226.3,92.3,44.96,202,110.1,290.3,259.7,122.5,-10.66203,-10.39127,0.068 ,0.085 ,0.050 ,0
2016,1,6,15,30,0,-15.67,-14.04,56.96,53.38,3.183,3.584,258.8,92.3,17.88,131.3,110,283.9,257.7,47.49,-10.64128,-10.3848,0.068 ,0.085 ,0.050 ,0
2016,1,6,16,0,0,-16.37,-14.5,59.82,54.42,2.397,2.666,275.5,92.3,12.16,62.51,106,272.5,255.8,-26.89,-10.62532,-10.37843,0.068 ,0.085 ,0.050 ,0
